"es.id","study.id","ma.id","ma.doi","topic","additional_topic","g","d","sign.dir","N","n1","n2","es.type","comments","Year","Status","Experiment"
"6346",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.34","NA","neg","74","37","37","g","NA","1987","P","N"
"6347",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.39","NA","neg","74","37","37","g","NA","1987","P","N"
"6348",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.1","NA","pos","120","60","60","g","NA","1991","P","N"
"6349",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.21","NA","pos","142","80","62","g","NA","1995","P","N"
"6350",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0","NA","null","26","13","13","g","NA","1991","P","N"
"6351",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0","NA","null","26","13","13","g","NA","1991","P","N"
"6352",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.14000000000000001","NA","neg","556","278","278","g","NA","1996","P","N"
"6353",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0","NA","null","76","38","38","g","NA","1996","P","N"
"6354",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0","NA","null","76","38","38","g","NA","1996","P","N"
"6355",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.77","NA","neg","20","10","10","g","NA","1995","P","N"
"6356",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.12","NA","neg","40","20","20","g","NA","1995","P","N"
"6357",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.81","NA","pos","32","16","16","g","NA","1986","P","N"
"6358",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0","NA","null","56","28","28","g","NA","1983","P","N"
"6359",NA,"2225g","10.1177/1088868307302221","Gender differences",NA,"0.31","NA","pos","64","32","32","g","NA","1983","P","N"
"2357","1233z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.45","NA","pos","NA","NA","NA","g","NA","2003","P","Y"
"2358","1233z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.61","NA","pos","NA","NA","NA","g","NA","2003","P","Y"
"2359","1233z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.31","NA","pos","NA","NA","NA","g","NA","2003","P","Y"
"2360","1233z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.43","NA","pos","NA","NA","NA","g","NA","2003","P","Y"
"2361","1233z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.54","NA","pos","NA","NA","NA","g","NA","2003","P","Y"
"2362","1233z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.74","NA","pos","NA","NA","NA","g","NA","2003","P","Y"
"2363","1234z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.33","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2364","1234z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.28","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2365","1234z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.43","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2366","1234z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.12","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2367","1234z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.34","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2368","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.42","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2369","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.16","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2370","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.55","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2371","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.27","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2372","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.26","NA","neg","NA","NA","NA","g","NA","2000","P","Y"
"2373","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.39","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2374","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.24","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2375","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.76","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2376","1236z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.95","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2377","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.63","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2378","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.33","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2379","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.99","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2380","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.62","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2381","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.37","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2382","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.82","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2383","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.57","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2384","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.39","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2385","1237z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.32","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2386","1238z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.23","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2387","1238z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.05","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2388","1238z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.67","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2389","1238z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.03","NA","neg","NA","NA","NA","g","NA","2008","P","Y"
"2390","1238z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.24","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2391","1238z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.11","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2392","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.47","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2393","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.07","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2394","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.89","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2395","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.79","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2396","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.43","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2397","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.54","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2398","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0","NA","null","NA","NA","NA","g","NA","2008","P","Y"
"2399","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.64","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2400","1239z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.4","NA","pos","NA","NA","NA","g","NA","2008","P","Y"
"2401","1240z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.24","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2402","1241z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.24","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2403","1242z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.03","NA","pos","NA","NA","NA","g","NA","2005","P","Y"
"2404","1242z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.85","NA","pos","NA","NA","NA","g","NA","2005","P","Y"
"2405","1242z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.54","NA","pos","NA","NA","NA","g","NA","2005","P","Y"
"2406","1242z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0","NA","null","NA","NA","NA","g","NA","2005","P","Y"
"2407","1243z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.33","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2408","1243z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.24","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2409","1243z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.34","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2410","1243z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.91","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2411","1243z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.92","NA","pos","NA","NA","NA","g","NA","2000","P","Y"
"2412","1244z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.98","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2413","1244z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.1","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2414","1244z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.91","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2415","1244z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.98","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2416","1245z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.35","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2417","1245z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"2.19","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2418","1246z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0","NA","null","NA","NA","NA","g","NA","2007","P","Y"
"2419","1246z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.54","NA","neg","NA","NA","NA","g","NA","2007","P","Y"
"2420","1246z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.16","NA","neg","NA","NA","NA","g","NA","2007","P","Y"
"2421","1246z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.7","NA","pos","NA","NA","NA","g","NA","2007","P","Y"
"2422","1247z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.75","NA","pos","NA","NA","NA","g","NA","2002","P","Y"
"2423","1248z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.96","NA","pos","NA","NA","NA","g","NA","2002","P","Y"
"2424","1248z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.23","NA","pos","NA","NA","NA","g","NA","2002","P","Y"
"2425","1248z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.9","NA","pos","NA","NA","NA","g","NA","2002","P","Y"
"2426","1249z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.34","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2427","1250z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.13","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2428","1250z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.21","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2429","1250z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.61","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2430","1250z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.95","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2431","1251z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.22","NA","pos","NA","NA","NA","g","NA","2003","U","Y"
"2432","1251z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.76","NA","pos","NA","NA","NA","g","NA","2003","U","Y"
"2433","1251z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.35","NA","pos","NA","NA","NA","g","NA","2003","U","Y"
"2434","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.48","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2435","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.62","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2436","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.26","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2437","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.74","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2438","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.5","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2439","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.63","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2440","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.4","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2441","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.91","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2442","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.47","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2443","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.65","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2444","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.23","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2445","1252z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.55","NA","pos","NA","NA","NA","g","NA","2006","U","Y"
"2446","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.21","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2447","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.05","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2448","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.43","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2449","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.7","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2450","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.62","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2451","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.97","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2452","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.57","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2453","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.8","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2454","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.1","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2455","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.8","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2456","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.24","NA","neg","NA","NA","NA","g","NA","2007","U","Y"
"2457","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.52","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2458","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.76","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2459","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.16","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2460","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.62","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2461","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.55","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2462","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.36","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2463","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.31","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2464","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.31","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2465","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.91","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2466","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.24","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2467","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.61","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2468","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.34","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2469","1253z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"1.06","NA","pos","NA","NA","NA","g","NA","2007","U","Y"
"2470","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.37","NA","neg","NA","NA","NA","g","NA","NA","NA","Y"
"2471","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.16","NA","pos","NA","NA","NA","g","NA","NA","NA","Y"
"2472","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.37","NA","pos","NA","NA","NA","g","NA","NA","NA","Y"
"2473","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.14","NA","neg","NA","NA","NA","g","NA","NA","NA","Y"
"2474","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.07","NA","pos","NA","NA","NA","g","NA","NA","NA","Y"
"2475","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.41","NA","pos","NA","NA","NA","g","NA","NA","NA","Y"
"2476","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.02","NA","pos","NA","NA","NA","g","NA","NA","NA","Y"
"2477","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.24","NA","neg","NA","NA","NA","g","NA","NA","NA","Y"
"2478","1254z","9g","10.1037/0022-3514.93.6.973","Groups",NA,"0.1","NA","pos","NA","NA","NA","g","NA","NA","NA","Y"
"2298","1193y","8g","10.1177/1088868308318260","Culture",NA,"0.98","NA","pos","NA","NA","NA","g","NA","1993","P","N"
"2299","1194y","8g","10.1177/1088868308318260","Culture",NA,"1.36","NA","pos","NA","NA","NA","g","NA","1993","P","N"
"2300","1195y","8g","10.1177/1088868308318260","Culture",NA,"0.38","NA","neg","NA","NA","NA","g","NA","2007","P","N"
"2301","1196y","8g","10.1177/1088868308318260","Culture",NA,"0.79","NA","neg","NA","NA","NA","g","NA","2006","P","N"
"2302","1197y","8g","10.1177/1088868308318260","Culture",NA,"1.59","NA","pos","NA","NA","NA","g","NA","1986","P","N"
"2303","1198y","8g","10.1177/1088868308318260","Culture",NA,"0.42","NA","pos","NA","NA","NA","g","NA","1996","P","N"
"2304","1198y","8g","10.1177/1088868308318260","Culture",NA,"0.23","NA","neg","NA","NA","NA","g","NA","1996","P","N"
